nombre,marca,precio,imagen_url,url_origen,alimentador_de_energía_para_tarjeta_madre,amd_expo_(extended_profiles_for_overclocking),amd_expo_(extended_profiles_for_overclocking):,amd_freesync,cantidad_de_puertos_usb_3.0,capacidad,capacidad_de_memoria_ram,categoria,certificación_80_plus,circuito_integrado_de_tarjeta_madre,diagonal_de_la_pantalla,diseño_de_memoria_(módulos_x_tamaño),diámetro_de_ventilador,factor_de_forma,familia_de_procesador,formas_de_factor_de_tarjeta_madre_soportadas,formato_del_teclado,fuente_de_alimentación_incluida:,gráficos_discretos_memoria_del_adaptador,intel®_extreme_memory_profile_(xmp),intel®_extreme_memory_profile_(xmp):,interfaz,interfaz_del_dispositivo,latencia_cas,memoria_interna_máxima,modelo_del_procesador,modos_de_iluminación,número_de_núcleos_de_procesador,número_de_puertos_hdmi,número_de_ventiladores,pantalla_táctil,potencia_nominal,rating,resolución_de_movimiento,sku,socket_de_procesador,sockets_de_procesador_soportados,stock_disponible,tamaño_de_disco_duro,tamaño_del_radiador,tecnología_de_conectividad,tecnología_de_detección_de_movimientos,tecnología_de_visualización,tipo_de_cableado,tipo_de_interfaz,tipo_de_memoria_de_adaptador_gráfico,tipo_de_memoria_interna,tipos_de_memoria_compatibles,total_de_ventiladores_instalados,velocidad_de_memoria_del_reloj,velocidad_de_rotación_(máx.),velocidad_de_rotación_de_disco_duro,velocidad_de_transferencia_de_datos,velocidad_de_ventilador_(máx.)
"Gabinete Balam Rush TANK MAJESTIC 7600, Midi-Tower, ATX/Micro-ATX/Mini-ITX, USB 2.0/3.0, sin Fuente, 5 Ventiladores Instalados, Blanco",GABINETE,2199.0,https://www.cyberpuerta.mx/img/product/S/CP-BALAMRUSH-BR-941501-4ce5d4.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Gabinetes/Gabinete-Balam-Rush-TANK-MAJESTIC-7600-Midi-Tower-ATX-Micro-ATX-Mini-ITX-USB-2-0-3-0-sin-Fuente-5-Ventiladores-Instalados-Blanco.html,,,,,1,,,Gabinetes,,,,,,Midi-Tower,,ATX/Micro-ATX/Mini-ITX,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
"Gabinete be quiet! LIGHT BASE 600 LX, Midi-Tower, ATX/Micro-ATX/Mini-ITX, USB 3.0, sin Fuente, 4 Ventiladores Instalados, Negro",BE QUIET,2829.0,https://www.cyberpuerta.mx/img/product/S/CP-BEQUIET-BGW67-08150a.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Gabinetes/Gabinete-be-quiet-LIGHT-BASE-600-LX-Midi-Tower-ATX-Micro-ATX-Mini-ITX-USB-3-0-sin-Fuente-4-Ventiladores-Instalados-Negro.html,,,,,2,,,Gabinetes,,,,,,Midi Tower,,"ATX, Micro ATX, Mini-ITX",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
"Fuente de Poder Cooler Master MWE V3 80 PLUS Gold ATX, 24-pin ATX, 12VHPWR, 120mm, 850W",HP,1169.0,https://www.cyberpuerta.mx/img/product/S/CP-COOLERMASTER-MPE-8506-ACAG-BUS-8aa104.jfif,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Fuentes-de-Poder-para-PC-s/Fuente-de-Poder-Cooler-Master-MWE-V3-80-PLUS-Gold-ATX-24-pin-ATX-12VHPWR-120mm-850W.html,24-pin ATX,,,,,,,Fuentes de Poder,80 PLUS Gold,,,,,ATX,,,,,,,,,,,,,,,,,,850W,,,,,,,,,,,,No modular,,,,,,,,,,
"Fuente de Poder XPG PYLON 80 PLUS Bronze ATX, 24-pin ATX, 120mm, 650W",FUENTE,919.0,https://www.cyberpuerta.mx/img/product/S/CP-XPG-PYLON650B-BKCUS-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Fuentes-de-Poder-para-PC-s/Fuente-de-Poder-XPG-PYLON-80-PLUS-Bronze-ATX-24-pin-ATX-120mm-650W.html,24-pines ATX,,,,,,,Fuentes de Poder,80 PLUS Bronze,,,,,ATX,,,,,,,,,,,,,,,,,,650 W,,,,,,,,,,,,No modular,,,,,,,,,,
"Fuente de Poder MSI MAG A750BN PCIE5 80 PLUS Bronze ATX, 24-pin ATX, 120mm, 750W",MSI,1489.0,https://www.cyberpuerta.mx/img/product/S/CP-MSI-MAGA850GLSPCIE5-dc625e.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Fuentes-de-Poder-para-PC-s/Fuente-de-Poder-MSI-MAG-A750BN-PCIE5-80-PLUS-Bronze-ATX-24-pin-ATX-120mm-750W.html,24-pines ATX,,,,,,,Fuentes de Poder,80 PLUS Bronze,,,,,ATX,,,,,,,,,,,,,,,,,,750 W,6,,MAG A850GLS PCIE5,,,164282 pzas.,,,,,,No modular,,,,,,,,,,
"Fuente de Poder MSI MAG A850GLS PCIE5 80 PLUS Gold ATX, Modular, 24-pin ATX, 135mm, 850W",MSI,1489.0,https://www.cyberpuerta.mx/img/product/S/CP-MSI-MAGA850GLSPCIE5-dc625e.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Fuentes-de-Poder-para-PC-s/Fuente-de-Poder-MSI-MAG-A850GLS-PCIE5-80-PLUS-Gold-ATX-Modular-24-pin-ATX-135mm-850W.html,24-pin ATX,,,,,,,Fuentes de Poder,80 PLUS Gold,,,,,ATX,,,,,,,,,,,,,,,,,,850W,,,,,,,,,,,,Modular,,,,,,,,,,
"Fuente de Poder Balam Rush GR Burst GR750G 80 PLUS Gold ATX, Modular, 24-pin ATX, 120mm, 750W",FUENTE,1149.0,https://www.cyberpuerta.mx/img/product/S/CP-BALAMRUSH-BR-937665-085b3e.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Fuentes-de-Poder-para-PC-s/Fuente-de-Poder-Balam-Rush-GR-Burst-GR750G-80-PLUS-Gold-ATX-Modular-24-pin-ATX-120mm-750W.html,20+4 pin ATX,,,,,,,Fuentes de Poder,80 PLUS Gold,,,,,ATX,,,,,,,,,,,,,,,,,,750 W,,,,,,,,,,,,Totalmente modular,,,,,,,,,,
"Fuente de Poder ASUS TUF Gaming 80 PLUS Gold ATX, Modular, 24-pin ATX, 12VHPWR, 120mm, 1000W",ASUS,2849.0,https://www.cyberpuerta.mx/img/product/S/CP-ASUS-TUF-GAMING-1000G-WHITE-856380.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Fuentes-de-Poder-para-PC-s/Fuente-de-Poder-ASUS-TUF-Gaming-80-PLUS-Gold-ATX-Modular-24-pin-ATX-12VHPWR-120mm-1000W.html,24-pin ATX,,,,,,,Fuentes de Poder,80 PLUS Gold,,,,,ATX,,,,,,,,,,,,,,,,,,1000W,,,,,,,,,,,,Modular,,,,,,,,,,
"Fuente de Poder Gigabyte UD850GM PG5 V2 ICE 80 PLUS Gold ATX, Modular, 24-pin ATX, 12VHPWR, 120mm, 850W",GIGABYTE,1519.0,https://www.cyberpuerta.mx/img/product/S/CP-GIGABYTE-GP-UD850GMPG5ICE-117efa.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Fuentes-de-Poder-para-PC-s/Fuente-de-Poder-Gigabyte-UD850GM-PG5-V2-ICE-80-PLUS-Gold-ATX-Modular-24-pin-ATX-12VHPWR-120mm-850W.html,20+4 pin ATX,,,,,,,Fuentes de Poder,80 PLUS Gold,,,,,ATX,,,,,,,,,,,,,,,,,,850W,,,,,,,,,,,,Totalmente modular,,,,,,,,,,
"Fuente de Poder MSI MAG A850GL PCIE5 80 PLUS Gold ATX, Modular, 24-pin ATX, 12VHPWR, 120mm, 850W",MSI,1469.0,https://www.cyberpuerta.mx/img/product/S/CP-MSI-MAGA850GLPCIE5-72954d.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Fuentes-de-Poder-para-PC-s/Fuente-de-Poder-MSI-MAG-A850GL-PCIE5-80-PLUS-Gold-ATX-Modular-24-pin-ATX-12VHPWR-120mm-850W.html,20+4 pin ATX,,,,,,,Fuentes de Poder,80 PLUS Gold,,,,,ATX,,,,,,,,,,,,,,,,,,850 W,,,,,,,,,,,,Totalmente modular,,,,,,,,,,
"Disipador CPU Einarex Glide G300 White, 120mm, hasta 2600RPM, Blanco",DISIPADOR,1409.0,https://www.cyberpuerta.mx/img/product/S/CP-EINAREX-EXAC-GL-300-R-W-b90170.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Disipadores-para-CPU/Disipador-CPU-Einarex-Glide-G300-White-120mm-hasta-2600RPM-Blanco.html,,,,,,,,Disipadores CPU,,,,,12 cm,,,,,,,,,,,,,,,,,2 Ventilador(es),,,,,,,"LGA 1150, LGA 1151, LGA 1155, LGA 1156, LGA 1200, LGA 1700, LGA 1851, LGA 2011, LGA 2011-v3, AM4, AM5",,,,,,,,,,,,,,2600 RPM,,,
"Disipador CPU Einarex Glide G300, 120mm, hasta 2600RPM, Negro",DISIPADOR,1389.0,https://www.cyberpuerta.mx/img/product/S/CP-EINAREX-EXAC-GL-300-R-B-cecd04.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Disipadores-para-CPU/Disipador-CPU-Einarex-Glide-G300-120mm-hasta-2600RPM-Negro.html,,,,,,,,Disipadores CPU,,,,,12 cm,,,,,,,,,,,,,,,,,2 Ventilador(es),,,,,,,"LGA 1851, LGA 1700, LGA 1200, LGA 1150, LGA 1151, LGA 1155, Socket AM4, Socket AM5",,,,,,,,,,,,,,2600 RPM,,,
"Disipador CPU MSI MAG COREFROZR AA13, 120mm, hasta 2070RPM, Negro",MSI,317.0,https://www.cyberpuerta.mx/img/product/S/CP-MSI-MAGCOREFROZRAA13-b8a6e9.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Disipadores-para-CPU/Disipador-CPU-MSI-MAG-COREFROZR-AA13-120mm-hasta-2070RPM-Negro.html,,,,,,,,Disipadores CPU,,,,,12 cm,,,,,,,,,,,,,,,,,1 Ventilador(es),,,,,,,"Intel LGA1851, LGA 1700, LGA 1851, Enchufe AM4, Enchufe AM5",,,,,,,,,,,,,,2070RPM,,,
"Disipador CPU Vetroo V5, 120mm, hasta 1700RPM, Negro",DISIPADOR,639.0,https://www.cyberpuerta.mx/img/product/S/CP-VETROO-VT-CPU-V5-BK-a37176.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Disipadores-para-CPU/Disipador-CPU-Vetroo-V5-120mm-hasta-1700RPM-Negro.html,,,,,,,,Disipadores CPU,,,,,12 cm,,,,,,,,,,,,,,,,,1,,,,,,,"LGA 1851, LGA 1700, LGA 1200, LGA 1150, LGA 1151, LGA 1155, LGA 1156, LGA 2011-v3, LGA 2066, Socket AM4, Socket AM5, Socket AM3, Socket AM3+, Socket AM2, Socket AM2+, Socket FM2+, Socket FM2, Socket FM1",,,,,,,,,,,,,,1700 RPM,,,
"Disipador CPU Cooler Master Hyper 212 Pro, 120mm, hasta 2500RPM, Negro",COOLER MASTER,849.0,https://www.cyberpuerta.mx/img/product/S/CP-COOLERMASTER-RR-212S-25PZ-R1-dcd026.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Disipadores-para-CPU/Disipador-CPU-Cooler-Master-Hyper-212-Pro-120mm-hasta-2500RPM-Negro.html,,,,,,,,Disipadores CPU,,,,,12 cm,,,,,,,,,,,,,,,,,1 Ventilador(es),,,,,,,"LGA 1150 (Zócalo H3), LGA 1151 (Zócalo H4), LGA 1155 (Socket H2), LGA 1156 (Socket H), LGA 1200 (Socket H5), LGA 1700, Enchufe AM4, Enchufe AM5",,,,,,,,,,,,,,2500 RPM,,,
"Disipador CPU Thermaltake UX200 SE ARGB, 120mm, hasta 1800RPM, Negro",THERMALTAKE,519.0,https://www.cyberpuerta.mx/img/product/S/CP-THERMALTAKE-CL-P105-AL12SW-A-d77fae.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Disipadores-para-CPU/Disipador-CPU-Thermaltake-UX200-SE-ARGB-120mm-hasta-1800RPM-Negro.html,,,,,,,,Disipadores CPU,,,,,12 cm,,,,,,,,,,,,,,,,,1 Ventilador(es),,,,,,,"LGA 1150 (Zócalo H3), LGA 1151 (Zócalo H4), LGA 1155 (Socket H2), LGA 1156 (Socket H), LGA 1366 (Socket B), LGA 2011 (Socket R), LGA 2011-v3 (Socket R), LGA 2066, Socket AM4",,,,,,,,,,,,,,1800 RPM,,,
"Disipador CPU Aerocool Cylon 4F, 120mm, hasta 1800RPM, Negro",DISIPADOR,539.0,https://www.cyberpuerta.mx/img/product/S/CP-AEROCOOL-CYLON4F-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Disipadores-para-CPU/Disipador-CPU-Aerocool-Cylon-4F-120mm-hasta-1800RPM-Negro.html,,,,,,,,Disipadores CPU,,,,,12 cm,,,,,,,,,,,,,,,,,1 Ventilador(es),,,,,,,"LGA 1150 (Zócalo H3), LGA 1151 (Zócalo H4), LGA 1155 (Socket H2), LGA 1156 (Socket H), LGA 2011 (Socket R), LGA 2066, LGA 775 (Socket T), Socket AM2, Socket AM3, Socket AM3, Socket AM3+, Socket AM4, Socket FM1, Socket FM2",,,,,,,,,,,,,,1800 RPM,,,
"Disipador CPU Cooler Master MA410P, 120mm, hasta 2000RPM, Negro",COOLER MASTER,649.0,https://www.cyberpuerta.mx/img/product/S/CP-COOLERMASTER-MAP-T4PN-220PC-R1-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Disipadores-para-CPU/Disipador-CPU-Cooler-Master-MA410P-120mm-hasta-2000RPM-Negro.html,,,,,,,,Disipadores CPU,,,,,12 cm,,,,,,,,,,,,,,,,,1 Ventilador(es),,,,,,,"LGA 1150, LGA 1151, LGA 1155, LGA 1156, LGA 1366, LGA1200, LGA 2066</br>Socket AM4, Socket AM3+, Socket AM3, Socket AM2, Socket FM2+, Socket FM2, Socket FM1",,,,,,,,,,,,,,2000 RPM,,,
"Cooler Master MasterLiquid 240L Core ARGB Enfriamiento Líquido para CPU, 2x 120mm, hasta 1750RPM, Negro",COOLER MASTER,1119.0,https://www.cyberpuerta.mx/img/product/S/CP-COOLERMASTER-MLW-D24M-A18PS-R1-2c8b54.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/Cooler-Master-MasterLiquid-240L-Core-ARGB-Enfriamiento-Liquido-para-CPU-2x-120mm-hasta-1750RPM-Negro-1.html,,,,,,,,Enfriamiento Liquido,,,,,,,,,,,,,,,,,,,ARGB,,,2,,,,,,,"LGA 1851, LGA 1150 (Zócalo H3), LGA 1151 (Zócalo H4), LGA 1155 (Socket H2), LGA 1156 (Socket H), LGA 1700, Socket AM4, Socket AM5",,,240mm,,,,,,,,,,,,,,1750RPM
"MSI MAG CORELIQUID I240 Enfriamiento Líquido para CPU, 2x 120mm, hasta 2100RPM, Blanco",MSI,1059.0,https://www.cyberpuerta.mx/img/product/S/CP-MSI-MAGCORELIQUIDI240WHITE-be98b2.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/MSI-MAG-CORELIQUID-I240-Enfriamiento-Liquido-para-CPU-2x-120mm-hasta-2100RPM-Blanco.html,,,,,,,,Enfriamiento Liquido,,,,,,,,,,,,,,,,,,,ARGB,,,2 Ventilador(es),,,,,,,"LGA 1150 (Zócalo H3), LGA 1151 (Zócalo H4), LGA 1155 (Socket H2), LGA 1156 (Socket H), LGA 1200 (Socket H5), LGA 1700, Enchufe AM4, Enchufe AM5",,,240mm,,,,,,,,,,,,,,2100RPM
"XPG LEVANTE X 240 Enfriamiento Líquido para CPU, 2x 120mm, hasta 2000RPM, Blanco",XPG,1319.0,https://www.cyberpuerta.mx/img/product/S/CP-XPG-LEVANTEX240-WHCWW-92497c.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/XPG-LEVANTE-X-240-Enfriamiento-Liquido-para-CPU-2x-120mm-hasta-2000RPM-Blanco.html,,,,,,,,Enfriamiento Liquido,,,,,,,,,,,,,,,,,,,ARGB,,,2 Ventilador(es),,,,,,,"LGA 1700, LGA 1200, LGA 1150, LGA 1151, LGA 1155, Socket AM4, Socket AM5",,,240mm,,,,,,,,,,,,,,2000 RPM
"XPG LEVANTE X 360 Enfriamiento Líquido para CPU, 3x 120mm, hasta 2000RPM, Blanco",XPG,2519.0,https://www.cyberpuerta.mx/img/product/S/CP-XPG-LEVANTEX360-WHCWW-173b7b.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/XPG-LEVANTE-X-360-Enfriamiento-Liquido-para-CPU-3x-120mm-hasta-2000RPM-Blanco.html,,,,,,,,Enfriamiento Liquido,,,,,,,,,,,,,,,,,,,ARGB,,,3 Ventilador(es),,,,,,,"LGA 1700, LGA 1200, LGA 1150, LGA 1151, LGA 1155, Socket AM4, Socket AM5",,,360mm,,,,,,,,,,,,,,2000 RPM
"Alseye I360 SE Enfriamiento Líquido para CPU, 3x 120mm, hasta 1800RPM, Blanco",ALSEYE,1659.0,https://www.cyberpuerta.mx/img/product/S/CP-ALSEYE-AS02080014-a504b3.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/Alseye-I360-SE-Enfriamiento-Liquido-para-CPU-3x-120mm-hasta-1800RPM-Blanco.html,,,,,,,,Enfriamiento Liquido,,,,,,,,,,,,,,,,,,,ARGB,,,3 Ventilador(es),,,,,,,"LGA 1150, LGA 1151, LGA 1155, LGA 1156, LGA 1200, LGA 1700, LGA 1851, LGA 1366, LGA 2011, LGA 2066, LGA 1851, Socket AM4, Socket A5",,,360mm,,,,,,,,,,,,,,1800RPM
"Alseye W360-L-B Enfriamiento Líquido para CPU, 3x 120mm, hasta 2400RPM, Negro",ALSEYE,2029.0,https://www.cyberpuerta.mx/img/product/S/CP-ALSEYE-AS02090017-7128a1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/Alseye-W360-L-B-Enfriamiento-Liquido-para-CPU-3x-120mm-hasta-2400RPM-Negro.html,,,,,,,,Enfriamiento Liquido,,,,,,,,,,,,,,,,,,,ARGB,,,3 Ventilador(es),,,,,,,"LGA 1150, LGA 1151, LGA 1155, LGA 1156, LGA 1200, LGA 1700, LGA 1851, LGA 1366, LGA 2011, LGA 2066, LGA 1851, Socket AM4, Socket A5",,,360mm,,,,,,,,,,,,,,2400RPM
"Einarex Vertex 240 Enfriamiento Líquido para CPU, 2x 120mm, hasta 1800RPM, Blanco",EINAREX,1589.0,https://www.cyberpuerta.mx/img/product/S/CP-EINAREX-EXWC-VX-1240R-W-9067d1.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/Einarex-Vertex-240-Enfriamiento-Liquido-para-CPU-2x-120mm-hasta-1800RPM-Blanco.html,,,,,,,,Enfriamiento Liquido,,,,,,,,,,,,,,,,,,,ARGB,,,2 Ventilador(es),,,,,,,"LGA 1851, LGA 1150, LGA 1151, LGA 1155, LGA 1156, LGA 1700, LGA 2011, LGA 2011-v3, LGA 2066, AM2, AM3, AM3, AM3+, AM4, AM5, FM1, FM2, FM2+",,,240mm,,,,,,,,,,,,,,1800RPM
"Einarex Vertex 360 White Enfriamiento Líquido para CPU, 3x 120mm, hasta 2600RPM, Blanco",EINAREX,1859.0,https://www.cyberpuerta.mx/img/product/S/CP-EINAREX-EXWC-VX-1360R-W-2b3250.png,https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/Einarex-Vertex-360-White-Enfriamiento-Liquido-para-CPU-3x-120mm-hasta-2600RPM-Blanco.html,,,,,,,,Enfriamiento Liquido,,,,,,,,,,,,,,,,,,,ARGB,,,3 Ventilador(es),,,,,,,"LGA 1150, LGA 1151, LGA 1155, LGA 1156, LGA 1200, LGA 2011-v3, LGA 2066, AM4, AM5",,,360mm,,,,,,,,,,,,,,2600RPM
"Memoria RAM Kingston FURY Beast DDR5, 6000MHz, 16GB, CL36, XMP/EXPO",KINGSTON,3669.0,https://www.cyberpuerta.mx/img/product/S/CP-KINGSTON-KF560C36BBE2-16-b7180b.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Memorias-RAM-y-Flash/Memorias-RAM-para-PC/Memoria-RAM-Kingston-FURY-Beast-DDR5-6000MHz-16GB-CL36-XMP-EXPO.html,,,True,,,,16 GB,RAM para PC,,,,1 x 16GB,,,,,,,,,True,,,36,,,,,,,,,,,,,,,,,,,,,,,DDR5,,,6000MHz,,,,
"Memoria RAM Quaroni QD4U08G1 DDR4, 3200MHz, 8GB, CL22",MEMORIA,1119.0,https://www.cyberpuerta.mx/img/product/S/CP-QUARONI-QD4U08G1-bba3d7.png,https://www.cyberpuerta.mx/Computo-Hardware/Memorias-RAM-y-Flash/Memorias-RAM-para-PC/Memoria-RAM-Quaroni-QD4U08G1-DDR4-3200MHz-8GB-CL22.html,,No disponible,,,,,8GB,RAM para PC,,,,1 x 8GB,,,,,,,,No disponible,,,,CL22,,,,,,,,,,,,,,,,,,,,,,,DDR4,,,3200MHz,,,,
"Memoria RAM Kingston KCP432ND8/16 DDR4, 3200MHz, 16GB, CL22, Verde",KINGSTON,2199.0,https://www.cyberpuerta.mx/img/product/S/CP-KINGSTON-KCP432ND816-67598a.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Memorias-RAM-y-Flash/Memorias-RAM-para-PC/Memoria-RAM-Kingston-KCP432ND8-16-DDR4-3200MHz-16GB-CL22-Verde.html,,No disponible,,,,,16 GB,RAM para PC,,,,1 x 16GB,,,,,,,,No disponible,,,,22,,,,,,,,,,,,,,,,,,,,,,,DDR4,,,3200MHz,,,,
"Kit Memoria RAM Lexar Ares RGB DDR5, 6000MHz, 32GB - 2 x 16GB, CL28, XMP/EXPO",KIT,18319.0,https://www.cyberpuerta.mx/img/product/S/CP-LEXAR-LD5U16G60C28BR-RGD-8924a1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Memorias-RAM-y-Flash/Memorias-RAM-para-PC/Kit-Memoria-RAM-Lexar-Ares-RGB-DDR5-6000MHz-32GB-2-x-16GB-CL28-XMP-EXPO.html,,,True,,,,32 GB,RAM para PC,,,,2 x 16GB,,,,,,,,,True,,,28,,,,,,,,,,,,,,,,,,,,,,,DDR5,,,6000MHz,,,,
