nombre,marca,precio,imagen_url,url_origen,alimentador_de_energía_para_tarjeta_madre,amd_expo_(extended_profiles_for_overclocking),amd_expo_(extended_profiles_for_overclocking):,amd_freesync,cantidad_de_puertos_usb_3.0,capacidad,capacidad_de_memoria_ram,categoria,certificación_80_plus,circuito_integrado_de_tarjeta_madre,diagonal_de_la_pantalla,diseño_de_memoria_(módulos_x_tamaño),diámetro_de_ventilador,factor_de_forma,familia_de_procesador,formas_de_factor_de_tarjeta_madre_soportadas,formato_del_teclado,fuente_de_alimentación_incluida:,gráficos_discretos_memoria_del_adaptador,intel®_extreme_memory_profile_(xmp),intel®_extreme_memory_profile_(xmp):,interfaz,interfaz_del_dispositivo,latencia_cas,memoria_interna_máxima,modelo_del_procesador,modos_de_iluminación,número_de_núcleos_de_procesador,número_de_puertos_hdmi,número_de_ventiladores,pantalla_táctil,potencia_nominal,rating,resolución_de_movimiento,sku,socket_de_procesador,sockets_de_procesador_soportados,stock_disponible,tamaño_de_disco_duro,tamaño_del_radiador,tecnología_de_conectividad,tecnología_de_detección_de_movimientos,tecnología_de_visualización,tipo_de_cableado,tipo_de_interfaz,tipo_de_memoria_de_adaptador_gráfico,tipo_de_memoria_interna,tipos_de_memoria_compatibles,total_de_ventiladores_instalados,velocidad_de_memoria_del_reloj,velocidad_de_rotación_(máx.),velocidad_de_rotación_de_disco_duro,velocidad_de_transferencia_de_datos,velocidad_de_ventilador_(máx.)
"Kit Memoria RAM Lexar ARES DDR5, 6000MHz, 32GB - 2 x 16GB, CL38, XMP/EXPO",KIT,15199.0,https://www.cyberpuerta.mx/img/product/S/CP-LEXAR-LD5U16G60C38LG-RGD-12b0ee.png,https://www.cyberpuerta.mx/Computo-Hardware/Memorias-RAM-y-Flash/Memorias-RAM-para-PC/Kit-Memoria-RAM-Lexar-ARES-DDR5-6000MHz-32GB-2-x-16GB-CL38-XMP-EXPO.html,,,True,,,,32 GB,RAM para PC,,,,2 x 16GB,,,,,,,,,True,,,38,,,,,,,,,,,,,,,,,,,,,,,DDR5,,,6000MHz,,,,
"Memoria RAM XPG Lancer Blade DDR5, 6000MHz, 16GB, CL48, XMP/EXPO, Blanco",MEMORIA,4099.0,https://www.cyberpuerta.mx/img/product/S/CP-XPG-AX5U6000C4816G-SLABRWH-179db3.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Memorias-RAM-y-Flash/Memorias-RAM-para-PC/Memoria-RAM-XPG-Lancer-Blade-DDR5-6000MHz-16GB-CL48-XMP-EXPO-Blanco-1.html,,,True,,,,16 GB,RAM para PC,,,,1 x 16GB,,,,,,,,,True,,,48,,,,,,,,,,,,,,,,,,,,,,,DDR5,,,6000MHz,,,,
"Memoria RAM XPG Spectrix D35G DDR4, 3200MHz, 16GB, CL16, XMP",MEMORIA,2079.0,https://www.cyberpuerta.mx/img/product/S/CP-XPG-AX4U320016G16A-SBKD35G-cbcacf.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Memorias-RAM-y-Flash/Memorias-RAM-para-PC/Memoria-RAM-XPG-Spectrix-D35G-DDR4-3200MHz-16GB-CL16-XMP.html,,No disponible,,,,,16 GB,RAM para PC,,,,1 x 16GB,,,,,,,,,True,,,16,,,,,,,,,,,,,,,,,,,,,,,DDR4,,,3200MHz,,,,
"Memoria RAM Adata Lancer Blade DDR5, 5600MHz, 8GB, CL46, XMP/EXPO",MEMORIA,2279.0,https://www.cyberpuerta.mx/img/product/S/CP-ADATA-AX5U5600C468G-SLABRBK-797342.png,https://www.cyberpuerta.mx/Computo-Hardware/Memorias-RAM-y-Flash/Memorias-RAM-para-PC/Memoria-RAM-Adata-Lancer-Blade-DDR5-5600MHz-8GB-CL46-XMP-EXPO-1.html,,,True,,,,8 GB,RAM para PC,,,,1 x 8GB,,,,,,,,,True,,,46,,,,,,,,,,,,,,,,,,,,,,,DDR5,,,5600MHz,,,,
"Disco Duro Interno Toshiba L200 2.5"", 2TB, SATA III, 6 Gbit/s, 5400RPM, 128MB Caché",TOSHIBA,1779.0,https://www.cyberpuerta.mx/img/product/S/CP-TOSHIBA-HDWL120UZSVA-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Discos-Duros-SSD-NAS/Discos-Duros-Internos-para-PC/Disco-Duro-Interno-Toshiba-L200-2-5-2TB-SATA-III-6-Gbit-s-5400RPM-128MB-Cache.html,,,,,,2000 GB,,SSD Internos,,,,,,,,,,,,,,SATA III,,,,,,,,,,,,,,,,,"2.5""",,,,,,,,,,,,,5400 RPM,6 Gbit/s,
"Disco Duro Interno Seagate Barracuda 3.5"", 8TB, SATA III, 6 Gbit/s, 5400RPM, 256MB Caché",SEAGATE,4259.0,https://www.cyberpuerta.mx/img/product/S/CP-SEAGATE-ST8000DM004-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Discos-Duros-SSD-NAS/Discos-Duros-Internos-para-PC/Disco-Duro-Interno-Seagate-Barracuda-3-5-8TB-SATA-III-6-Gbit-s-5400RPM-256MB-Cache.html,,,,,,8000 GB,,SSD Internos,,,,,,,,,,,,,,SATA III,,,,,,,,,,,,,,,,,"3.5""",,,,,,,,,,,,,5400 RPM,6 Gbit/s,
"Disco Duro Interno Seagate Barracuda 3.5"", 1TB, SATA III, 6 Gbit/s, 7200RPM, 32MB Caché",SEAGATE,1939.0,https://www.cyberpuerta.mx/img/product/S/CP-SEAGATE-STDR1000400-af57c2.png,https://www.cyberpuerta.mx/Computo-Hardware/Discos-Duros-SSD-NAS/Discos-Duros-Internos-para-PC/Disco-Duro-Interno-Seagate-Barracuda-3-5-1TB-SATA-III-6-Gbit-s-7200RPM-32MB-Cache.html,,,,,,1TB,,SSD Internos,,,,,,,,,,,,,,SATA III,,,,,,,,,,,,,,,,,"3.5""",,,,,,,,,,,,,7200RPM,6 Gbit/s,
"Disco Duro Interno Seagate ST500DM001 3.5"", 500GB, SATA III, No disponible, 7200RPM, 16MB Caché",SEAGATE,839.0,https://www.cyberpuerta.mx/img/product/S/CP-SEAGATE-ST500DM001-3ba133.png,https://www.cyberpuerta.mx/Computo-Hardware/Discos-Duros-SSD-NAS/Discos-Duros-Internos-para-PC/Disco-Duro-Interno-Seagate-ST500DM001-3-5-500GB-SATA-III-No-disponible-7200RPM-16MB-Cache.html,,,,,,500GB,,SSD Internos,,,,,,,,,,,,,,SATA III,,,,,,,,,,,,,,,,,"3.5""",,,,,,,,,,,,,7200RPM,No disponible,
"Disco Duro Interno HGST HUS726T6TALE6L4 3.5"", 6TB, SATA III, 6 Gbit/s, 7200RPM, 256MB Caché",DISCO,4389.0,https://www.cyberpuerta.mx/img/product/S/CP-HGST-HUS726T6TALE6L4-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Discos-Duros-SSD-NAS/Discos-Duros-Internos-para-PC/Disco-Duro-Interno-HGST-HUS726T6TALE6L4-3-5-6TB-SATA-III-6-Gbit-s-7200RPM-256MB-Cache.html,,,,,,6000 GB,,SSD Internos,,,,,,,,,,,,,,SATA III,,,,,,,,,,,,,,,,,"3.5""",,,,,,,,,,,,,7200 RPM,6 Gbit/s,
"Disco Duro Interno Seagate SkyHawk AI 3.5"", 12TB, SATA III, 6 Gbit/s, 7200RPM, 512MB Caché",SEAGATE,7039.0,https://www.cyberpuerta.mx/img/product/S/CP-SEAGATE-ST12000VE003-c8d0d3.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Discos-Duros-SSD-NAS/Discos-Duros-Internos-para-PC/Disco-Duro-Interno-Seagate-SkyHawk-AI-3-5-12TB-SATA-III-6-Gbit-s-7200RPM-512MB-Cache.html,,,,,,12 TB,,SSD Internos,,,,,,,,,,,,,,SATA III,,,,,,,,,,,,,,,,,"3.5""",,,,,,,,,,,,,7200 RPM,6 Gbit/s,
"Disco Duro Interno Toshiba X300 3.5"", 8TB, SATA III, 6 Gbit/s, 7200RPM, 512MB Caché",TOSHIBA,3649.0,https://www.cyberpuerta.mx/img/product/S/CP-TOSHIBA-HDWR780XZSTA-cfaba1.png,https://www.cyberpuerta.mx/Computo-Hardware/Discos-Duros-SSD-NAS/Discos-Duros-Internos-para-PC/Disco-Duro-Interno-Toshiba-X300-3-5-8TB-SATA-III-6-Gbit-s-7200RPM-512MB-Cache.html,,,,,,8TB,,SSD Internos,,,,,,,,,,,,,,SATA III,,,,,,,,,,,,,,,,,"3.5""",,,,,,,,,,,,,7200RPM,6 Gbit/s,
"Disco Duro Interno Xerox 097S04971 No disponible, 320GB, No disponible, No disponible, No disponible Caché",XEROX,7279.0,https://www.cyberpuerta.mx/img/product/S/CP-XEROX-097S04971-f85c0a.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Discos-Duros-SSD-NAS/Discos-Duros-Internos-para-PC/Disco-Duro-Interno-Xerox-097S04971-No-disponible-320GB-No-disponible-No-disponible-No-disponible-Cache.html,,,,,,320GB,,SSD Internos,,,,,,,,,,,,,,No disponible,,,,,,,,,,,,,,,,,No disponible,,,,,,,,,,,,,No disponible,No disponible,
"Monitor Gamer Ocelot Gaming OMP24 LED 23.8"", 1920x1080 Full HD, FreeSync, 144Hz, HDMI/DisplayPort, Negro",MONITOR,1479.0,https://www.cyberpuerta.mx/img/product/S/CP-OCELOTGAMING-OMP24-a37976.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Monitores/Monitores/Monitor-Gamer-Ocelot-Gaming-OMP24-LED-23-8-1920x1080-Full-HD-FreeSync-144Hz-HDMI-DisplayPort-Negro.html,,,,NVIDIA G-SYNC:,,,,Monitores,,,"23.8""",,,,,,,,,,,,,,,,,,2,,Altavoces incorporados:,,2,,,,,,,,,,LED,,,,,,,,,,,
"Monitor BenQ GW2283 LED 21.5"", 1920x1080 Full HD, 60Hz, HDMI, Bocinas Integradas, Negro",BENQ,1539.0,https://www.cyberpuerta.mx/img/product/S/CP-BENQ-9HLHLLATBL-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Monitores/Monitores/Monitor-BenQ-GW2283-LED-21-5-1920x1080-Full-HD-60Hz-HDMI-Bocinas-Integradas-Negro.html,,,,NVIDIA G-SYNC:,,,,Monitores,,,"54.6 cm (21.5"")",,,,,,,,,,,,,,,,,,2,,Altavoces incorporados:,,53,,,,,,,,,,LED,,,,,,,,,,,
"Monitor Lenovo L27-4E LCD 27"", 1920x1080 Full HD, 100Hz, HDMI, Negro",LENOVO,2529.0,https://www.cyberpuerta.mx/img/product/S/CP-LENOVO-68CDKAC1LA-c5603c.png,https://www.cyberpuerta.mx/Computo-Hardware/Monitores/Monitores/Monitor-Lenovo-L27-4E-LCD-27-1920x1080-Full-HD-100Hz-HDMI-Negro.html,,,,NVIDIA G-SYNC:,,,,Monitores,,,"27""",,,,,,,,,,,,,,,,,,1,,Altavoces incorporados:,,,,,,,,,,,,LCD,,,,,,,,,,,
"Monitor Samsung Essential S3 S30GD IPS 24"", 1920x1080 Full HD, 100Hz, HDMI, Negro",SAMSUNG,2089.0,https://www.cyberpuerta.mx/img/product/S/CP-SAMSUNG-LS24D300GANXZA-30a1ee.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Monitores/Monitores/Monitor-Samsung-Essential-S3-S30GD-IPS-24-1920x1080-Full-HD-100Hz-HDMI-Negro.html,,,,NVIDIA G-SYNC:,,,,Monitores,,,"24""",,,,,,,,,,,,,,,,,,1,,Altavoces incorporados:,,,,,,,,,,,,IPS,,,,,,,,,,,
"Monitor Lenovo 64BDGAR4LA LED 27"", 2560x1440, 100Hz, HDMI, Bocinas Integradas, Negro",LENOVO,4009.0,https://www.cyberpuerta.mx/img/product/S/CP-LENOVO-64BDGAR4LA-fbcf15.png,https://www.cyberpuerta.mx/Computo-Hardware/Monitores/Monitores/Monitor-Lenovo-64BDGAR4LA-LED-27-2560x1440-100Hz-HDMI-Bocinas-Integradas-Negro.html,,,,NVIDIA G-SYNC:,,,,Monitores,,,"27""",,,,,,,,,,,,,,,,,,2,,Altavoces incorporados:,,,,,,,,,,,,LED,,,,,,,,,,,
"Monitor Lenovo ThinkVision S22-4e LED 21.5"", 1920x1080 Full HD, 100Hz, HDMI, Negro",LENOVO,1949.0,https://www.cyberpuerta.mx/img/product/S/CP-LENOVO-64CBKAR6LA-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Monitores/Monitores/Monitor-Lenovo-ThinkVision-S22-4e-LED-21-5-1920x1080-Full-HD-100Hz-HDMI-Negro.html,,,,NVIDIA G-SYNC:,,,,Monitores,,,"21.5""",,,,,,,,,,,,,,,,,,1,,Altavoces incorporados:,,,,,,,,,,,,LED,,,,,,,,,,,
"Monitor Lenovo ThinkVision S27-4e LED 27"", 1920x1080 Full HD, 100Hz, HDMI, Negro",LENOVO,3069.0,https://www.cyberpuerta.mx/img/product/S/CP-LENOVO-64BEKAR1LA-1665b8.png,https://www.cyberpuerta.mx/Computo-Hardware/Monitores/Monitores/Monitor-Lenovo-ThinkVision-S27-4e-LED-27-1920x1080-Full-HD-100Hz-HDMI-Negro.html,,,,NVIDIA G-SYNC:,,,,Monitores,,,"27""",,,,,,,,,,,,,,,,,,1,,Altavoces incorporados:,,,,,,,,,,,,LED,,,,,,,,,,,
"Monitor Lenovo ThinkVision S24-4e LED 23.8"", 1920x1080 Full HD, 100Hz, HDMI, Negro",LENOVO,2389.0,https://www.cyberpuerta.mx/img/product/S/CP-LENOVO-64B5KAR1LA-849f4b.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Monitores/Monitores/Monitor-Lenovo-ThinkVision-S24-4e-LED-23-8-1920x1080-Full-HD-100Hz-HDMI-Negro.html,,,,NVIDIA G-SYNC:,,,,Monitores,,,"23.8""",,,,,,,,,,,,,,,,,,1,,Altavoces incorporados:,,,,,,,,,,,,LED,,,,,,,,,,,
"Teclado Logitech Mx Keys Mini, Inalámbrico, RF Wireless/Bluetooth, Grafito (Español)",LOGITECH,1469.0,https://www.cyberpuerta.mx/img/product/S/CP-LOGITECH-920-010476-9711d1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Teclados/Teclado-Logitech-Mx-Keys-Mini-Inalambrico-RF-Wireless-Bluetooth-Grafito-Espanol.html,,,,,,,,Teclados,,,,,,,,,Mini,,,,,,RF inalámbrico + bluetooth,,,,,,,,,,,,,,,,,,Inalámbrico,,,,,,,,,,,,,
"Teclado Lenovo Professional, Inalámbrico, USB, Negro (Español)",LENOVO,1009.0,https://www.cyberpuerta.mx/img/product/S/CP-LENOVO-4X30H56876-e2aeda.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Teclados/Teclado-Lenovo-Professional-Inalambrico-USB-Negro-Espanol.html,,,,,,,,Teclados,,,,,,,,,Tamaño completo (100%),,,,,,RF Inalámbrico,,,,,,,,,,,,,,,,,,Inalámbrico,,,,,,,,,,,,,
"Teclado Gamer RK Royal Kludge RK84 LED RGB 75%, Teclado Mecánico, Cherry MX Red, Inalámbrico, USB/Bluetooth, Blanco, Español",TECLADO,959.0,https://www.cyberpuerta.mx/img/product/S/CP-RKROYALKLUDGE-RK84WH-1.png,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Teclados/Teclado-Gamer-RK-Royal-Kludge-RK84-LED-RGB-75-Teclado-Mecanico-Cherry-MX-Red-Inalambrico-USB-Bluetooth-Blanco-Espanol.html,,,,,,,,Teclados,,,,,,,,,75%,,,,,,USB/Bluetooth,,,,,,,,,,,,,,,,,,Inalámbrico,,,,,,,,,,,,,
"Teclado Gamer Corsair K70 Core LED RGB TKL, Teclado Mecánico, MLX Red, Alámbrico, USB, Negro, Inglés",CORSAIR,1839.0,https://www.cyberpuerta.mx/img/product/S/CP-CORSAIR-CH-911911E-NA-ROW-049c44.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Teclados/Teclado-Gamer-Corsair-K70-Core-LED-RGB-TKL-Teclado-Mecanico-MLX-Red-Alambrico-USB-Negro-Ingles.html,,,,,,,,Teclados,,,,,,,,,Tenkeyless (80 - 87%),,,,,,USB,,,,,,,,,,,,,,,,,,Alámbrico,,,,,,,,,,,,,
"Teclado Gamer RK Royal Kludge RK84 LED RGB 75%, Teclado Mecánico, MX Red, Inalámbrico, USB/Bluetooth, Negro, Español",TECLADO,989.0,https://www.cyberpuerta.mx/img/product/S/CP-RKROYALKLUDGE-RK84BK-5a236d.png,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Teclados/Teclado-Gamer-RK-Royal-Kludge-RK84-LED-RGB-75-Teclado-Mecanico-MX-Red-Inalambrico-USB-Bluetooth-Negro-Espanol.html,,,,,,,,Teclados,,,,,,,,,75%,,,,,,USB/Bluetooth,,,,,,,,,,,,,,,,,,Inalámbrico,,,,,,,,,,,,,
"Teclado Logitech MX Mechanical, Inalámbrico, Bluetooth, Grafito (Español)",LOGITECH,2819.0,https://www.cyberpuerta.mx/img/product/S/CP-LOGITECH-920-010845-70b0e7.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Teclados/Teclado-Logitech-MX-Mechanical-Inalambrico-Bluetooth-Grafito-Espanol.html,,,,,,,,Teclados,,,,,,,,,Tamaño completo (100%),,,,,,RF inalámbrico + bluetooth,,,,,,,,,,,,,,,,,,Inalámbrico,,,,,,,,,,,,,
"Teclado Logitech MX Mechanical Mini TKL, Inalámbrico, Bluetooth, Grafito (Español)",LOGITECH,2249.0,https://www.cyberpuerta.mx/img/product/S/CP-LOGITECH-920-010846-2a4600.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Teclados/Teclado-Logitech-MX-Mechanical-Mini-TKL-Inalambrico-Bluetooth-Grafito-Espanol.html,,,,,,,,Teclados,,,,,,,,,Tenkeyless (80 - 87%),,,,,,RF inalámbrico + bluetooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Teclado Logitech Ergo K860, Inalámbrico, RF Wireless/Bluetooth, Negro (Español)",LOGITECH,2169.0,https://www.cyberpuerta.mx/img/product/S/CP-LOGITECH-920-009845-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Teclados/Teclado-Logitech-Ergo-K860-Inalambrico-RF-Wireless-Bluetooth-Negro-Espanol.html,,,,,,,,Teclados,,,,,,,,,Estándar,,,,,,RF inalámbrico + bluetooth,,,,,,,,,,,,,,,,,,Inalámbrico,,,,,,,,,,,,,
"Mouse Ergonómico Logitech MX Master 4, Inalámbrico, BlueEye, 8.000DPI, Bluetooth, Negro",LOGITECH,2299.0,https://www.cyberpuerta.mx/img/product/S/CP-LOGITECH-910-007565-f7ca7e.png,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Mouse/Mouse-Ergonomico-Logitech-MX-Master-4-Inalambrico-BlueEye-8-000DPI-Bluetooth-Negro.html,,,,,,,,Mouse,,,,,,Diestro,,,,,,,,,Bluetooth,,,,,,,,,,1,8.000DPI,,,,,,,Inalámbrico,BlueEye,,,,,,,,,,,,
"Mouse Gamer Corsair Óptico Harpoon RGB, Inalámbrico, Bluetooth+USB, 10.000DPI, Negro",CORSAIR,1049.0,https://www.cyberpuerta.mx/img/product/S/CP-CORSAIR-CH-9311011-NA-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Mouse/Mouse-Gamer-Corsair-Optico-Harpoon-RGB-Inalambrico-Bluetooth-USB-10-000DPI-Negro.html,,,,,,,,Mouse,,,,,,Ambidiestro,,,,,,,,,Bluetooth+USB,,,,,,,,,,,10000 DPI,,,,,,,Inalámbrico,Óptico,,,,,,,,,,,,
"Mouse Dell Óptico WM126, Inalámbrico, USB, 1000DPI, Negro",DELL,299.0,https://www.cyberpuerta.mx/img/product/S/CP-DELL-570-AALK-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Mouse/Mouse-Dell-Optico-WM126-Inalambrico-USB-1000DPI-Negro-2.html,,,,,,,,Mouse,,,,,,Ambidextro,,,,,,,,,RF Inalámbrico,,,,,,,,,,,1000 DPI,,,,,,,Inalámbrico,Óptico,,,,,,,,,,,,
"Mouse Gamer STF M01027, Alámbrico, Óptico, 800DPI, USB-A, Morado",MOUSE,259.0,https://www.cyberpuerta.mx/img/product/S/CP-STF-STG-M01027-80e92e.png,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Mouse/Mouse-Gamer-STF-M01027-Alambrico-Optico-800DPI-USB-A-Morado.html,,,,,,,,Mouse,,,,,,Diestro,,,,,,,,,USB-A,,,,,,,,,,,800DPI,,,,,,,Alámbrico,Óptico,,,,,,,,,,,,
"Mouse HP 715, Inalámbrico, Óptico, 3.000DPI, RF Inalámbrico/Bluetooth, Negro",HP,1879.0,https://www.cyberpuerta.mx/img/product/S/CP-HP-6E6F0AA-3bdb34.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Mouse/Mouse-HP-715-Inalambrico-Optico-3-000DPI-RF-Inalambrico-Bluetooth-Negro.html,,,,,,,,Mouse,,,,,,Diestro,,,,,,,,,RF Inalámbrico/Bluetooth,,,,,,,,,,,3.000DPI,,,,,,,Inalámbrico,Óptico,,,,,,,,,,,,
"Mouse Ergonómico Steren COM-5716RO, Inalámbrico, Óptico, 16.000DPI, USB-A, Rojo",MOUSE,182.0,https://www.cyberpuerta.mx/img/product/S/CP-STEREN-COM-5716RO-634ee7.png,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Mouse/Mouse-Ergonomico-Steren-COM-5716RO-Inalambrico-Optico-16-000DPI-USB-A-Rojo.html,,,,,,,,Mouse,,,,,,Ambidiestro,,,,,,,,,USB-A,,,,,,,,,,,16.000DPI,,,,,,,Inalámbrico,Óptico,,,,,,,,,,,,
"Mouse Gamer Logitech Óptico G305, Inalámbrico, USB, 12.000DPI, Azul",LOGITECH,979.0,https://www.cyberpuerta.mx/img/product/S/CP-LOGITECH-910-006013-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Mouse/Mouse-Gamer-Logitech-Optico-G305-Inalambrico-USB-12-000DPI-Azul.html,,,,,,,,Mouse,,,,,,Diestro,,,,,,,,,RF Inalámbrico,,,,,,,,,,285,12000 DPI,,,,,,,Inalámbrico,Óptico,,,,,,,,,,,,
"Mouse Gamer Logitech Óptico G203 LightSync, Alámbrico, USB, 8000DPI, Azul",LOGITECH,429.0,https://www.cyberpuerta.mx/img/product/S/CP-LOGITECH-910-005795-1.jpg,https://www.cyberpuerta.mx/Computo-Hardware/Dispositivos-de-Entrada/Mouse/Mouse-Gamer-Logitech-Optico-G203-LightSync-Alambrico-USB-8000DPI-Azul.html,,,,,,,,Mouse,,,,,,,,,,,,,,,USB tipo A,,,,,,,,,,1233,8000 DPI,,,,,,,Alámbrico,Óptico,,,,,,,,,,,,
